MSOA21CD,n_oas,n_diff,disagree_pct
E02002722,31,4,12.903225806451612
E02002723,28,9,32.142857142857146
E02002724,28,1,3.571428571428571
E02002725,23,4,17.391304347826086
E02002726,34,6,17.647058823529413
E02002727,20,0,0.0
E02002728,28,0,0.0
E02002729,20,1,5.0
E02002730,24,0,0.0
E02002731,20,0,0.0
E02002732,25,5,20.0
E02002733,21,1,4.761904761904762
E02002734,19,1,5.263157894736842
E02002736,18,0,0.0
E02002737,25,4,16.0
E02002738,24,3,12.5
E02002739,22,2,9.090909090909092
E02002740,20,2,10.0
E02002741,29,7,24.137931034482758
E02002743,21,5,23.809523809523807
E02002744,22,0,0.0
E02002745,24,10,41.66666666666667
E02002746,32,6,18.75
E02002747,31,8,25.806451612903224
E02002748,30,10,33.33333333333333
E02002749,36,11,30.555555555555557
E02002750,18,4,22.22222222222222
E02002751,21,3,14.285714285714285
E02002752,22,6,27.27272727272727
E02002753,31,12,38.70967741935484
E02002754,24,6,25.0
E02002755,24,1,4.166666666666666
E02002756,25,4,16.0
E02002757,20,1,5.0
E02002758,21,1,4.761904761904762
E02002759,31,14,45.16129032258064
E02002760,19,0,0.0
E02002761,23,7,30.434782608695656
E02002762,23,2,8.695652173913043
E02002763,30,7,23.333333333333332
E02002764,18,0,0.0
E02002765,20,2,10.0
E02002766,30,10,33.33333333333333
E02002767,23,8,34.78260869565217
E02002768,23,9,39.130434782608695
E02002769,22,9,40.909090909090914
E02002770,22,9,40.909090909090914
E02002771,21,9,42.857142857142854
E02002772,21,4,19.047619047619047
E02002773,20,7,35.0
E02002774,23,4,17.391304347826086
E02002775,20,5,25.0
E02002776,22,1,4.545454545454546
E02002777,27,3,11.11111111111111
E02002778,28,5,17.857142857142858
E02002779,32,9,28.125
E02002780,26,1,3.8461538461538463
E02002781,31,5,16.129032258064516
E02002782,20,5,25.0
E02002783,32,5,15.625
E02002784,43,6,13.953488372093023
E02002785,24,6,25.0
E02002786,30,0,0.0
E02002787,31,6,19.35483870967742
E02002788,32,2,6.25
E02002789,31,3,9.67741935483871
E02002790,36,4,11.11111111111111
E02002791,22,8,36.36363636363637
E02002792,27,2,7.4074074074074066
E02002793,33,13,39.39393939393939
E02002794,21,4,19.047619047619047
E02002795,27,5,18.51851851851852
E02002796,20,5,25.0
E02002797,25,8,32.0
E02002798,38,10,26.31578947368421
E02002799,21,5,23.809523809523807
E02002800,24,6,25.0
E02002801,25,3,12.0
E02002802,25,3,12.0
E02002803,27,4,14.814814814814813
E02002804,28,4,14.285714285714285
E02002805,20,7,35.0
E02002806,20,2,10.0
E02002807,29,4,13.793103448275861
E02002808,42,4,9.523809523809524
E02002809,24,2,8.333333333333332
E02002810,30,5,16.666666666666664
E02002811,25,1,4.0
E02002812,23,3,13.043478260869565
E02002813,28,1,3.571428571428571
E02002814,25,4,16.0
E02002815,18,0,0.0
E02002816,25,1,4.0
E02002817,20,1,5.0
E02002818,21,0,0.0
E02002819,27,2,7.4074074074074066
E02002820,30,1,3.3333333333333335
E02002821,32,2,6.25
E02002822,21,2,9.523809523809524
E02002823,26,4,15.384615384615385
E02002824,30,3,10.0
E02002825,28,6,21.428571428571427
E02002826,22,3,13.636363636363635
E02002827,21,2,9.523809523809524
E02002828,24,3,12.5
E02002829,33,6,18.181818181818183
E02002830,31,3,9.67741935483871
E02002831,19,0,0.0
E02002832,26,1,3.8461538461538463
E02002833,20,2,10.0
E02002834,35,2,5.714285714285714
E02002836,32,1,3.125
E02002837,22,0,0.0
E02002838,24,2,8.333333333333332
E02002839,24,2,8.333333333333332
E02002842,26,4,15.384615384615385
E02002843,36,1,2.7777777777777777
E02002844,29,2,6.896551724137931
E02002845,32,2,6.25
E02002846,24,3,12.5
E02002847,27,0,0.0
E02002848,26,0,0.0
E02002849,38,6,15.789473684210526
E02002851,22,0,0.0
E02002852,19,3,15.789473684210526
E02002853,30,0,0.0
E02002854,25,2,8.0
E02002855,24,1,4.166666666666666
E02002856,38,5,13.157894736842104
E02002857,22,5,22.727272727272727
E02002858,23,4,17.391304347826086
E02002860,27,5,18.51851851851852
E02002861,22,0,0.0
E02002862,30,1,3.3333333333333335
E02002863,25,9,36.0
E02002864,26,8,30.76923076923077
E02002865,26,8,30.76923076923077
E02002866,23,6,26.08695652173913
E02002867,28,8,28.57142857142857
E02002868,20,9,45.0
E02002869,26,0,0.0
E02002871,28,4,14.285714285714285
E02002872,30,0,0.0
E02002873,33,5,15.151515151515152
E02002874,26,3,11.538461538461538
E02002875,28,4,14.285714285714285
E02002876,25,4,16.0
E02002877,28,7,25.0
E02002878,24,0,0.0
E02002879,31,5,16.129032258064516
E02002880,26,1,3.8461538461538463
E02002881,23,1,4.3478260869565215
E02002882,30,4,13.333333333333334
E02002883,25,5,20.0
E02002884,20,1,5.0
E02002885,25,0,0.0
E02002886,28,3,10.714285714285714
E02002887,22,3,13.636363636363635
E02002888,25,5,20.0
E02002889,28,2,7.142857142857142
E02002890,32,3,9.375
E02002891,27,2,7.4074074074074066
E02002892,21,4,19.047619047619047
E02002893,39,0,0.0
E02002895,28,8,28.57142857142857
E02002896,30,3,10.0
E02002897,26,6,23.076923076923077
E02002898,30,7,23.333333333333332
E02002901,22,4,18.181818181818183
E02002902,29,2,6.896551724137931
E02002903,21,1,4.761904761904762
E02002904,21,2,9.523809523809524
E02002905,24,0,0.0
E02002906,20,6,30.0
E02002907,21,2,9.523809523809524
E02002908,34,4,11.76470588235294
E02002909,39,4,10.256410256410255
E02002910,28,2,7.142857142857142
E02002911,34,5,14.705882352941178
E02002912,22,4,18.181818181818183
E02002913,19,8,42.10526315789473
E02002914,34,6,17.647058823529413
E02002915,25,5,20.0
E02002916,33,3,9.090909090909092
E02002917,22,6,27.27272727272727
E02002918,20,2,10.0
E02002919,31,5,16.129032258064516
E02002920,20,5,25.0
E02002921,26,0,0.0
E02002922,25,3,12.0
E02002923,35,12,34.285714285714285
E02002924,23,0,0.0
E02002925,36,2,5.555555555555555
E02002926,38,11,28.947368421052634
E02002927,37,2,5.405405405405405
E02002928,18,2,11.11111111111111
E02002929,21,4,19.047619047619047
E02002930,22,9,40.909090909090914
E02002931,20,5,25.0
E02002932,29,1,3.4482758620689653
E02002933,28,3,10.714285714285714
E02002934,19,2,10.526315789473683
E02002935,22,2,9.090909090909092
E02002936,34,4,11.76470588235294
E02002937,33,9,27.27272727272727
E02002938,21,2,9.523809523809524
E02002939,26,1,3.8461538461538463
E02002940,20,2,10.0
E02002941,35,6,17.142857142857142
E02002942,22,3,13.636363636363635
E02002944,27,2,7.4074074074074066
E02002945,29,2,6.896551724137931
E02002946,27,0,0.0
E02002947,22,1,4.545454545454546
E02002948,21,0,0.0
E02002949,19,4,21.052631578947366
E02002950,20,2,10.0
E02002951,27,2,7.4074074074074066
E02002952,25,1,4.0
E02002953,25,2,8.0
E02002954,30,4,13.333333333333334
E02002955,22,4,18.181818181818183
E02002956,30,2,6.666666666666667
E02002957,33,8,24.242424242424242
E02002958,29,2,6.896551724137931
E02002959,30,3,10.0
E02002960,20,2,10.0
E02002961,22,1,4.545454545454546
E02002962,25,0,0.0
E02002963,28,4,14.285714285714285
E02002964,33,1,3.0303030303030303
E02002965,21,1,4.761904761904762
E02002966,33,5,15.151515151515152
E02002967,33,2,6.0606060606060606
E02002968,32,5,15.625
E02002969,30,6,20.0
E02002970,29,3,10.344827586206897
E02002973,28,2,7.142857142857142
E02002974,20,1,5.0
E02002975,25,1,4.0
E02002976,19,1,5.263157894736842
E02002977,22,2,9.090909090909092
E02002978,22,1,4.545454545454546
E02002979,18,2,11.11111111111111
E02002980,21,6,28.57142857142857
E02002981,25,2,8.0
E02002982,29,2,6.896551724137931
E02002983,19,5,26.31578947368421
E02002984,18,2,11.11111111111111
E02002985,21,7,33.33333333333333
E02002986,23,4,17.391304347826086
E02002987,18,4,22.22222222222222
E02002988,19,2,10.526315789473683
E02002989,19,4,21.052631578947366
E02002990,22,7,31.818181818181817
E02002991,46,14,30.434782608695656
E02002992,19,2,10.526315789473683
E02002993,21,2,9.523809523809524
E02002994,35,8,22.857142857142858
E02002995,19,0,0.0
E02002996,28,3,10.714285714285714
E02002997,26,2,7.6923076923076925
E02002998,18,3,16.666666666666664
E02002999,19,4,21.052631578947366
E02003000,32,7,21.875
E02003001,17,1,5.88235294117647
E02003002,22,3,13.636363636363635
E02003003,19,3,15.789473684210526
E02003004,23,4,17.391304347826086
E02003005,20,2,10.0
E02003006,29,8,27.586206896551722
E02003007,29,7,24.137931034482758
E02003008,18,4,22.22222222222222
E02003009,19,5,26.31578947368421
E02003010,19,3,15.789473684210526
E02003011,17,4,23.52941176470588
E02003012,36,4,11.11111111111111
E02003013,36,5,13.88888888888889
E02003014,26,1,3.8461538461538463
E02003015,21,3,14.285714285714285
E02003016,23,6,26.08695652173913
E02003017,21,5,23.809523809523807
E02003018,20,3,15.0
E02003019,31,3,9.67741935483871
E02003020,20,1,5.0
E02003021,19,1,5.263157894736842
E02003022,19,2,10.526315789473683
E02003023,21,3,14.285714285714285
E02003024,30,3,10.0
E02003025,22,5,22.727272727272727
E02003026,29,2,6.896551724137931
E02003027,38,8,21.052631578947366
E02003028,26,3,11.538461538461538
E02003029,19,1,5.263157894736842
E02003030,22,3,13.636363636363635
E02003031,30,4,13.333333333333334
E02003032,23,2,8.695652173913043
E02003033,28,4,14.285714285714285
E02003036,27,8,29.629629629629626
E02003037,31,6,19.35483870967742
E02003038,20,4,20.0
E02003039,26,7,26.923076923076923
E02003040,32,3,9.375
E02003041,22,6,27.27272727272727
E02003044,19,3,15.789473684210526
E02003045,21,1,4.761904761904762
E02003046,32,8,25.0
E02003047,33,3,9.090909090909092
E02003048,21,4,19.047619047619047
E02003049,25,4,16.0
E02003050,34,4,11.76470588235294
E02003051,19,2,10.526315789473683
E02003052,22,3,13.636363636363635
E02003053,25,9,36.0
E02003054,20,4,20.0
E02003055,25,3,12.0
E02003056,22,1,4.545454545454546
E02003057,18,3,16.666666666666664
E02003058,28,3,10.714285714285714
E02003059,20,1,5.0
E02003060,35,3,8.571428571428571
E02003061,19,0,0.0
E02003062,19,1,5.263157894736842
E02003063,24,2,8.333333333333332
E02003064,23,0,0.0
E02003065,35,10,28.57142857142857
E02003066,20,1,5.0
E02003067,25,6,24.0
E02003068,22,6,27.27272727272727
E02003069,19,5,26.31578947368421
E02003070,39,5,12.82051282051282
E02003071,26,3,11.538461538461538
E02003072,34,8,23.52941176470588
E02003073,21,1,4.761904761904762
E02003074,28,5,17.857142857142858
E02003075,18,4,22.22222222222222
E02003076,32,8,25.0
E02003077,20,4,20.0
E02003078,22,6,27.27272727272727
E02003079,31,6,19.35483870967742
E02003080,32,7,21.875
E02003081,34,11,32.35294117647059
E02003082,35,11,31.428571428571427
E02003084,35,2,5.714285714285714
E02003085,27,3,11.11111111111111
E02003086,21,4,19.047619047619047
E02003087,36,16,44.44444444444444
E02003088,30,8,26.666666666666668
E02003089,21,8,38.095238095238095
E02003090,28,5,17.857142857142858
E02003091,23,3,13.043478260869565
E02003092,28,2,7.142857142857142
E02003093,23,6,26.08695652173913
E02003094,27,2,7.4074074074074066
E02003095,28,4,14.285714285714285
E02003096,21,4,19.047619047619047
E02003097,24,1,4.166666666666666
E02003098,32,4,12.5
E02003099,23,3,13.043478260869565
E02003101,33,3,9.090909090909092
E02003102,20,1,5.0
E02003103,22,2,9.090909090909092
E02003104,25,5,20.0
E02003105,20,3,15.0
E02003107,33,1,3.0303030303030303
E02003108,41,5,12.195121951219512
E02003109,19,2,10.526315789473683
E02003110,35,5,14.285714285714285
E02003111,20,4,20.0
E02003112,20,2,10.0
E02003113,32,2,6.25
E02003114,23,5,21.73913043478261
E02003115,29,5,17.24137931034483
E02003116,25,4,16.0
E02003117,26,3,11.538461538461538
E02003118,30,8,26.666666666666668
E02003119,32,5,15.625
E02003120,28,3,10.714285714285714
E02003121,33,7,21.21212121212121
E02003122,23,11,47.82608695652174
E02003123,28,0,0.0
E02003124,27,6,22.22222222222222
E02003125,20,1,5.0
E02003126,27,4,14.814814814814813
E02003127,25,1,4.0
E02003128,31,7,22.58064516129032
E02003129,22,2,9.090909090909092
E02003130,35,5,14.285714285714285
E02003131,27,6,22.22222222222222
E02003132,27,3,11.11111111111111
E02003133,24,5,20.833333333333336
E02003134,23,2,8.695652173913043
E02003135,22,4,18.181818181818183
E02003136,24,6,25.0
E02003137,24,4,16.666666666666664
E02003138,25,10,40.0
E02003139,21,6,28.57142857142857
E02003140,25,2,8.0
E02003141,27,9,33.33333333333333
E02003142,31,6,19.35483870967742
E02003143,27,6,22.22222222222222
E02003144,24,5,20.833333333333336
E02003145,21,4,19.047619047619047
E02003146,28,4,14.285714285714285
E02003147,31,1,3.225806451612903
E02003148,34,3,8.823529411764707
E02003149,29,2,6.896551724137931
E02003151,28,10,35.714285714285715
E02003152,35,9,25.71428571428571
E02003153,26,8,30.76923076923077
E02003154,24,6,25.0
E02003155,19,4,21.052631578947366
E02003156,35,12,34.285714285714285
E02003157,22,5,22.727272727272727
E02003158,20,7,35.0
E02003159,20,6,30.0
E02003161,27,1,3.7037037037037033
E02003163,31,13,41.935483870967744
E02003164,31,14,45.16129032258064
E02003165,24,8,33.33333333333333
E02003166,40,7,17.5
E02003167,33,2,6.0606060606060606
E02003168,24,7,29.166666666666668
E02003169,25,18,72.0
E02003170,38,22,57.89473684210527
E02003171,27,10,37.03703703703704
E02003172,20,9,45.0
E02003173,22,7,31.818181818181817
E02003174,25,11,44.0
E02003175,29,10,34.48275862068966
E02003176,24,2,8.333333333333332
E02003177,25,5,20.0
E02003178,25,4,16.0
E02003179,22,4,18.181818181818183
E02003180,27,2,7.4074074074074066
E02003181,26,3,11.538461538461538
E02003182,20,1,5.0
E02003183,20,1,5.0
E02003184,25,1,4.0
E02003185,23,8,34.78260869565217
E02003186,26,1,3.8461538461538463
E02003187,28,6,21.428571428571427
E02003188,39,7,17.94871794871795
E02003189,27,5,18.51851851851852
E02003190,41,2,4.878048780487805
E02003191,28,11,39.285714285714285
E02003192,34,4,11.76470588235294
E02003194,20,6,30.0
E02003195,18,4,22.22222222222222
E02003196,33,11,33.33333333333333
E02003197,22,4,18.181818181818183
E02003198,24,3,12.5
E02003199,32,8,25.0
E02003200,32,11,34.375
E02003201,32,7,21.875
E02003202,20,4,20.0
E02003203,24,6,25.0
E02003204,28,3,10.714285714285714
E02003205,26,6,23.076923076923077
E02003206,30,7,23.333333333333332
E02003207,21,5,23.809523809523807
E02003208,38,6,15.789473684210526
E02003209,21,4,19.047619047619047
E02003210,33,9,27.27272727272727
E02003211,31,15,48.38709677419355
E02003212,29,5,17.24137931034483
E02003214,21,1,4.761904761904762
E02003215,24,5,20.833333333333336
E02003216,32,4,12.5
E02003217,23,5,21.73913043478261
E02003218,20,1,5.0
E02003219,39,4,10.256410256410255
E02003220,33,4,12.121212121212121
E02003221,21,1,4.761904761904762
E02003222,20,4,20.0
E02003223,37,6,16.216216216216218
E02003224,31,3,9.67741935483871
E02003225,21,5,23.809523809523807
E02003226,27,0,0.0
E02003227,21,2,9.523809523809524
E02003228,23,4,17.391304347826086
E02003229,18,4,22.22222222222222
E02003230,26,3,11.538461538461538
E02003231,25,1,4.0
E02003232,28,4,14.285714285714285
E02003233,30,2,6.666666666666667
E02003234,31,2,6.451612903225806
E02003235,31,4,12.903225806451612
E02003236,41,7,17.073170731707318
E02003237,19,7,36.84210526315789
E02003238,20,2,10.0
E02003239,28,9,32.142857142857146
E02003240,22,7,31.818181818181817
E02003241,20,4,20.0
E02003242,30,3,10.0
E02003243,36,5,13.88888888888889
E02003244,28,3,10.714285714285714
E02003245,24,2,8.333333333333332
E02003246,25,1,4.0
E02003247,26,6,23.076923076923077
E02003248,27,4,14.814814814814813
E02003249,36,5,13.88888888888889
E02003250,31,2,6.451612903225806
E02003251,24,3,12.5
E02003252,33,0,0.0
E02003253,33,2,6.0606060606060606
E02003254,32,11,34.375
E02003255,44,4,9.090909090909092
E02003257,29,6,20.689655172413794
E02003258,28,0,0.0
E02003259,21,1,4.761904761904762
E02003260,26,2,7.6923076923076925
E02003261,19,2,10.526315789473683
E02003262,32,4,12.5
E02003263,34,4,11.76470588235294
E02003264,26,2,7.6923076923076925
E02003265,28,4,14.285714285714285
E02003266,29,2,6.896551724137931
E02003267,33,0,0.0
E02003268,30,1,3.3333333333333335
E02003269,30,4,13.333333333333334
E02003270,25,3,12.0
E02003271,31,6,19.35483870967742
E02003272,25,0,0.0
E02003273,33,6,18.181818181818183
E02003274,28,2,7.142857142857142
E02003276,25,2,8.0
E02003277,31,3,9.67741935483871
E02003278,38,4,10.526315789473683
E02003279,32,6,18.75
E02003280,35,3,8.571428571428571
E02003281,33,5,15.151515151515152
E02003282,33,3,9.090909090909092
E02003283,33,4,12.121212121212121
E02003284,36,10,27.77777777777778
E02003285,35,1,2.857142857142857
E02003286,30,0,0.0
E02003287,33,4,12.121212121212121
E02003288,41,4,9.75609756097561
E02003289,36,9,25.0
E02003290,33,7,21.21212121212121
E02003291,39,5,12.82051282051282
E02003292,38,3,7.894736842105263
E02003293,38,9,23.684210526315788
E02003294,31,11,35.483870967741936
E02003295,31,4,12.903225806451612
E02003296,22,2,9.090909090909092
E02003297,24,0,0.0
E02003298,23,1,4.3478260869565215
E02003299,20,3,15.0
E02003300,27,6,22.22222222222222
E02003301,37,8,21.62162162162162
E02003302,31,1,3.225806451612903
E02003303,27,3,11.11111111111111
E02003304,29,3,10.344827586206897
E02003305,21,0,0.0
E02003307,31,6,19.35483870967742
E02003308,24,4,16.666666666666664
E02003309,25,5,20.0
E02003311,27,2,7.4074074074074066
E02003312,28,2,7.142857142857142
E02003313,40,6,15.0
E02003314,21,1,4.761904761904762
E02003315,17,3,17.647058823529413
E02003316,36,5,13.88888888888889
E02003317,20,0,0.0
E02003318,18,3,16.666666666666664
E02003319,24,6,25.0
E02003320,28,1,3.571428571428571
E02003321,20,1,5.0
E02003322,25,3,12.0
E02003323,22,7,31.818181818181817
E02003324,30,5,16.666666666666664
E02003325,22,2,9.090909090909092
E02003326,22,5,22.727272727272727
E02003327,24,3,12.5
E02003328,32,3,9.375
E02003329,20,1,5.0
E02003330,22,4,18.181818181818183
E02003331,29,3,10.344827586206897
E02003332,17,4,23.52941176470588
E02003333,21,1,4.761904761904762
E02003334,18,3,16.666666666666664
E02003335,21,3,14.285714285714285
E02003336,20,0,0.0
E02003337,22,5,22.727272727272727
E02003338,24,7,29.166666666666668
E02003339,19,3,15.789473684210526
E02003340,25,1,4.0
E02003341,20,2,10.0
E02003342,20,2,10.0
E02003343,19,5,26.31578947368421
E02003344,21,2,9.523809523809524
E02003345,19,2,10.526315789473683
E02003346,22,3,13.636363636363635
E02003347,19,3,15.789473684210526
E02003348,25,5,20.0
E02003349,25,6,24.0
E02003350,19,1,5.263157894736842
E02003351,25,4,16.0
E02003352,20,6,30.0
E02003353,38,11,28.947368421052634
E02003354,35,3,8.571428571428571
E02003355,22,4,18.181818181818183
E02003356,21,4,19.047619047619047
E02003357,33,4,12.121212121212121
E02003358,41,9,21.951219512195124
E02003359,24,5,20.833333333333336
E02003360,36,9,25.0
E02003361,26,7,26.923076923076923
E02003362,23,9,39.130434782608695
E02003363,20,3,15.0
E02003364,23,4,17.391304347826086
E02003365,23,3,13.043478260869565
E02003366,21,5,23.809523809523807
E02003367,18,6,33.33333333333333
E02003368,18,3,16.666666666666664
E02003369,19,6,31.57894736842105
E02003370,21,4,19.047619047619047
E02003371,21,1,4.761904761904762
E02003372,25,2,8.0
E02003373,24,4,16.666666666666664
E02003374,18,0,0.0
E02003375,21,5,23.809523809523807
E02003376,20,9,45.0
E02003377,29,8,27.586206896551722
E02003378,28,5,17.857142857142858
E02003379,19,3,15.789473684210526
E02003380,25,2,8.0
E02003381,18,2,11.11111111111111
E02003382,24,4,16.666666666666664
E02003383,21,3,14.285714285714285
E02003384,22,2,9.090909090909092
E02003385,39,11,28.205128205128204
E02003386,28,2,7.142857142857142
E02003387,28,6,21.428571428571427
E02003388,19,3,15.789473684210526
E02003389,25,2,8.0
E02003390,23,1,4.3478260869565215
E02003391,25,5,20.0
E02003392,29,2,6.896551724137931
E02003393,25,6,24.0
E02003394,25,6,24.0
E02003395,32,4,12.5
E02003396,33,3,9.090909090909092
E02003397,25,4,16.0
E02003398,32,3,9.375
E02003400,25,2,8.0
E02003401,28,5,17.857142857142858
E02003402,31,3,9.67741935483871
E02003403,29,5,17.24137931034483
E02003404,19,3,15.789473684210526
E02003405,39,5,12.82051282051282
E02003406,23,5,21.73913043478261
E02003407,30,4,13.333333333333334
E02003408,26,0,0.0
E02003409,32,5,15.625
E02003410,29,0,0.0
E02003411,30,0,0.0
E02003412,28,7,25.0
E02003414,38,3,7.894736842105263
